"Date","Time","Value","Raw"
"06/01/2025","10:45:54","13.85","1385",
"06/01/2025","07:45:54","13.95","1395",
"06/01/2025","07:10:54","13.7","1370",
"06/01/2025","06:45:54","13.45","1345",
"06/01/2025","06:30:54","13.27","1327",
"06/01/2025","03:04:25","12.94","1294",
"05/31/2025","22:45:54","13.04","1304",
"05/31/2025","20:30:54","13.2","1320",
"05/31/2025","19:40:54","13.45","1345",
"05/31/2025","18:45:54","13.71","1371",
"05/31/2025","14:45:54","13.6","1360",
"05/31/2025","10:45:54","13.79","1379",
"05/31/2025","06:45:55","13.92","1392",
"05/31/2025","06:15:55","13.85","1385",
"05/31/2025","06:05:55","13.6","1360",
"05/31/2025","05:55:55","13.29","1329",
"05/30/2025","22:45:55","13.02","1302",
"05/30/2025","19:30:55","13.49","1349",
"05/30/2025","18:45:55","13.74","1374",
"05/30/2025","14:45:55","13.67","1367",
"05/30/2025","06:45:55","13.98","1398",
"05/30/2025","06:25:56","13.6","1360",
"05/30/2025","05:50:56","13.35","1335",
"05/30/2025","02:45:56","13.01","1301",
"05/29/2025","22:45:56","13.02","1302",
"05/29/2025","22:00:56","13.04","1304",
"05/29/2025","20:15:56","13.29","1329",
"05/29/2025","19:35:56","13.54","1354",
"05/29/2025","18:45:56","13.81","1381",
"05/29/2025","14:45:56","13.74","1374",
"05/29/2025","10:50:56","14.04","1404",
"05/29/2025","10:45:56","13.79","1379",
"05/29/2025","06:45:57","15.26","1526",
"05/29/2025","06:10:56","13.52","1352",
"05/29/2025","05:50:57","13.27","1327",
"05/29/2025","02:45:57","13.01","1301",
"05/28/2025","22:45:57","13.02","1302",
"05/28/2025","21:50:57","13.05","1305",
"05/28/2025","20:15:57","13.38","1338",
"05/28/2025","19:35:57","13.57","1357",
"05/28/2025","18:45:57","13.84","1384",
"05/28/2025","14:45:57","13.76","1376",
"05/28/2025","10:45:57","13.84","1384",
"05/28/2025","06:45:57","13.98","1398",
"05/28/2025","06:10:58","13.85","1385",
"05/28/2025","06:00:58","13.6","1360",
"05/28/2025","05:50:58","13.29","1329",
"05/27/2025","22:45:58","13.02","1302",
"05/27/2025","21:50:58","13.05","1305",
"05/27/2025","20:15:58","13.3","1330",
"05/27/2025","19:35:58","13.57","1357",
"05/27/2025","18:45:58","13.82","1382",
"05/27/2025","14:45:58","13.73","1373",
"05/27/2025","07:00:59","13.96","1396",
"05/27/2025","06:35:59","13.54","1354",
"05/27/2025","06:15:59","13.29","1329",
